username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Brian O'Sullivan,19558732,"SF/LA, CA",2023-01-22 15:13:25,"@Conservativeind Actually, mental health is international.  But we're the country that repeatedly has the most mass… https://t.co/Qbb9ZfX1R9",0,Twitter Web App,
Kostas Moros,1003007811679219712,Los Angeles,2023-01-22 15:13:01,"When gun control groups/personalities do this, it's pretty much an admission that their end goal is full gun bans,… https://t.co/7VNiVNXYSf",9,Twitter for Android,
Brian O'Sullivan,19558732,"SF/LA, CA",2023-01-22 15:11:23,@WonkoTheSane11 Huh?  I never said they did it.  Stop being silly.  But I do think their power makes it easier for… https://t.co/U366nxpGTu,0,Twitter Web App,
Brian O'Sullivan,19558732,"SF/LA, CA",2023-01-22 15:10:23,"@TheTrut23932173 @Mr_JeffCFuller If the NAACP was trying to sell every member more and more guns, then yes, I would… https://t.co/tI3bhhdFlh",0,Twitter Web App,
Kimi @goldenlassogirl@dice.camp,213353996,"Los Angeles, CA",2023-01-22 15:09:09,@hphonestviews @AKfortySlevin @ninaturner It’s worked if every one of our peer countries. There is tons of data to… https://t.co/Xi1aZUZpUA,0,Twitter for iPhone,
Sydney Kamlager,993539467817373696,"Los Angeles, CA",2023-01-22 15:08:22,"Another sickening act of gun violence and hate in his country. 

10 lives lost after being gunned down at a Lunar N… https://t.co/ePJ2q9K119",7,Twitter for iPhone,
pretzels,22416122,Los Angeles,2023-01-22 15:06:16,@KrisPSmith11 @SimuLiu How about Nevada? Can people drive from there to California with guns?,0,Twitter for iPhone,
Chris Kidder Comic/Youtuber/Creator,1537871312,"Los Angeles, CA",2023-01-22 15:05:20,@MondelliMatt If there are no guns then no one can get shot. Sadly we could never live in a world with no guns at this point.,0,Twitter for iPhone,
Brie Childers,550704634,los angeles,2023-01-22 15:03:17,"My heart breaks for the community and the families. That said, JUST STOP ALLOWING GUNS TO CIRCULATE FREELY IN AMERI… https://t.co/WGvOVWWLGX",0,Twitter for iPhone,
RadicalModerateCA,1206254677848809472,"Los Angeles, CA",2023-01-22 14:58:04,@NashIsHereForIt @LowAndAwayOne 100%!!! Fuck guns.🤬,0,Twitter for iPhone,
Marianne Denis,1425104111830196239,"Woodland Hills, Los Angeles",2023-01-22 14:48:55,@lalovestrump Another false flag to take away our guns.,0,Twitter Web App,
Jane Turner,1099874140276707330,"Long Beach, CA",2023-01-22 14:42:17,@TreeMendUsPeeps @FirstPogMoThoin Most Americans don't own guns.,0,Twitter for iPad,
Mahdi Ahmad,25798436,"Los Angeles, CA",2023-01-22 14:40:35,@WajahatAli What if the guns used were illegally obtained? How can you blame any political party or group for the shooting?,0,Twitter for iPhone,
Sam Vanivray,345113649,Los Angeles,2023-01-22 14:38:02,@goodsoulette Let's say we ban all guns. How are we going to enforce that given we aren't even enforcing the laws we already have?,0,TweetDeck,
Richard Andrews,41747388,"Anaheim, CA",2023-01-22 14:34:17,@LewisTamone @FoxNews Hmm … what’s you plan to keep guns away from criminals? Cartel… etc.?,0,Twitter for iPhone,
Selenita Hercilia 🦙🌻,1145068505072578562,LA,2023-01-22 14:32:07,They fight so hard to allow guns in the hands of everyone and then cry when shootings become a regular thing…but st… https://t.co/xGIfvI5kcj,0,Twitter Web App,
ḀṆḊṙḕḀ ṼḕṙḊṳṙḀ,20464191,"Los Angeles, CA",2023-01-22 14:30:57,Yup. It’s the guns…and the people with the guns. 😐,2,Twitter for iPhone,
DEViL1345,1548350735514865666,"Buena Park, CA",2023-01-22 14:28:46,@guncollective Nope...guns are not complicated in anyway.,0,Twitter for Android,
Selenita Hercilia 🦙🌻,1145068505072578562,LA,2023-01-22 14:28:24,@Laranicholson_ @LouisianaGov Optics. Start with legislation to restrict guns in the streets…but that’s too logical… https://t.co/ZSNy6l2u2P,0,Twitter Web App,
Rama's Screen,14808260,"Los Angeles, CA",2023-01-22 14:25:57,"I love being an Asian-American

But this gun culture part of America is pissing me off.

Guns allow for bigots to p… https://t.co/oRNopGNqhj",0,Twitter Web App,
Rama's Screen,14808260,"Los Angeles, CA",2023-01-22 14:25:45,"I love being an Asian-American

But this gun culture part of America is pissing me off.

Guns allow for bigots to p… https://t.co/6H6UjilyyZ",0,Twitter Web App,
Sam Vanivray,345113649,Los Angeles,2023-01-22 14:05:24,"@goodsoulette I agree. 

I could be wrong, but I think those pre '86 guns are like antiques, collector pieces. Too… https://t.co/pBXUUqBnmV",0,TweetDeck,
Harry Shannon,256540769,Los Angeles,2023-01-22 13:59:01,@RVAwonk It is the guns.,0,Twitter for iPhone,
StillDon'tKnow-🕷️,1594528692478382085,"Los Angeles, CA",2023-01-22 13:57:27,@Indie5051 Guns and roses,0,Twitter for Android,
Ash 😼,2901582441,Los Angeles,2023-01-22 13:56:35,"Waking up to news of yet another mass shooting. On the Lunar New Year, in an Asian American neighborhood. 

Enough.… https://t.co/rnpEGRhzUl",0,Twitter Web App,
Selenita Hercilia 🦙🌻,1145068505072578562,LA,2023-01-22 13:50:40,@GloriaLSandusky It’s all those photos with the guns. The NRA loves those.,0,Twitter Web App,
Ro,1002068617,Los Angeles,2023-01-22 13:48:35,@davidhogg111 L.A. has been run by D’s for 20 years. The only thing they have done with their “gun safety” is put l… https://t.co/BElmUCtkb8,0,Twitter for iPhone,
Sam Vanivray,345113649,Los Angeles,2023-01-22 13:39:19,"@goodsoulette No. Machine guns are illegal federally after 1986. 

About crossing state lines, it's a good question… https://t.co/jUJt6NXZEs",0,TweetDeck,
Charli3 Browne,1034052241,"Los Angeles, CA",2023-01-22 13:24:53,"Guns don’t kill people, people kill people. #MontereyPark #shooting #LunarNewYear #2023NewYear",0,Twitter for iPhone,
Sam Vanivray,345113649,Los Angeles,2023-01-22 13:19:27,@goodsoulette It's most likely an illegal gun. California has strict laws beyond the Federal laws. Not defending gu… https://t.co/blYSXO5TcW,0,TweetDeck,
RealMonkeyTheCat,1580733954323161088,"Los Angeles, CA",2023-01-22 13:14:29,"@DebraErnst14 So true Deb. 
If shooters are mentally ill, why are guns so easily accessible to them? 
Why are Repug… https://t.co/6b3xoFllDy",3,Twitter for iPhone,
Patricia A. Smith🆘🍑🆘,23836781,"Los Angeles, CA",2023-01-22 13:09:15,"If guns don't kill people, are we now supposed to blame holiday celebrations for these heinous acts of violence? https://t.co/EveNfYToTD",2,Twitter Web App,
Mighty Apollo,911272206788845568,"Los Angeles, CA",2023-01-22 13:02:59,"Going to go out on a limb and say this atrocity was a hate crime.

We can’t stop the hate, but we could do somethin… https://t.co/qdV8xb0FRi",0,Twitter for iPhone,
Carlos Mitchell 🏳️‍🌈♿🇺🇸♂️ he/him/his,15425206,"Anaheim, CA",2023-01-22 12:47:21,"@x21420768 @davidhogg111 That area of LA, not just Monterey Park, is majority AAPI, mostly from China and Taiwan. I… https://t.co/9MMKDQrrsM",1,Twitter Web App,
The Vaccinated Trucker 🚛💉🚛💉🚛 🌻🇺🇦🌻🇺🇦🌻,861571069978722305,"Chino, CA",2023-01-22 12:45:31,"@stucam7771 @ddshelby This might go beyond guns. It took place at a Lunar New Year celebration, primarily an Asian… https://t.co/h1zhxnAruO",0,Twitter for Android,
Liv (she/her)🗽🇺🇸,1108982816300105729,"Los Angeles, CA",2023-01-22 12:41:34,I’d like Jillian Peterson’s &amp; James Densley’s (The Violence Project) take on the Monterey Park shooting. Can’t shak… https://t.co/Ho1Mdc337e,0,Twitter for iPad,
Matt Boyles,1586175995853164548,"Pasadena, CA",2023-01-22 12:33:51,@allanwarsing @RMGNews Criminals always have guns….how about CCW and start packing. If they had a gun they could still be alive,0,Twitter for iPhone,
Brian Normoyle,16688724,"Los Angeles, CA",2023-01-22 12:22:15,It’s the guns. Period. https://t.co/Q455bUZlvj,0,Twitter for iPhone,
Gregory Amour,3303177776,"Los Angeles, CA",2023-01-22 12:20:02,"REPUBLICAN HOUSE MEMBERS ARE OK WITH THIS? WHO ARE WE VOTING FOR?
 #reposteria #sharing #SharePost #repostchallenge… https://t.co/JPqgr6l4wk",0,Twitter for Android,
Gabe,1066935085843136512,"Boyle Heights, Los Angeles",2023-01-22 12:18:45,@JamesLimmer I think the bigger issues are white supremacy and mental issues that’s what’s really causing these kil… https://t.co/o7zNXV3doq,0,Twitter for iPhone,
Gabe,1066935085843136512,"Boyle Heights, Los Angeles",2023-01-22 12:07:43,@JamesLimmer Changed to what exactly? No guns for anyone? Just cops and military?,0,Twitter for iPhone,
Gabe,1066935085843136512,"Boyle Heights, Los Angeles",2023-01-22 12:04:25,@JamesLimmer So you believe nobody should have guns? There are over 400 million guns in the United States that are… https://t.co/Q5Znt25NtO,0,Twitter for iPhone,
Gabe,1066935085843136512,"Boyle Heights, Los Angeles",2023-01-22 11:56:28,@JamesLimmer Guns don’t load themselves and kill people it’s called white supremacy that  lead to that,0,Twitter for iPhone,
Kelsey Murray,225517474,Los Angeles,2023-01-22 11:50:34,I think people carrying guns to “feel safe” is like me walking around with a guillotine cart behind me. Just in case! #mondaymusing ✨🧜‍♀️,0,Twitter for iPhone,
first son of Abia🍥,1561729797864169478,Los Angeles🇳🇬🇺🇸,2023-01-22 11:50:05,@papilokanu @Arsenal @premierleague Up guns for life,0,Twitter for iPhone,
🔻Cabra cabrera🔻🇦🇶,1595046223332917250,El monte,2023-01-22 11:46:10,@ShitpostGate Why would bb guns be illegal lol.,0,Twitter for iPhone,
Smiley 💦,1477761717878677505,LA California,2023-01-22 11:36:48,"@linfitlass @davenewworld_2 can we come to yours then? it is dangerous here! (plus i need a vacation, and did i men… https://t.co/iBA6IFbGmN",0,Twitter Web App,
vguruc,610896963,Ontario,2023-01-22 11:24:02,@marcomendicino This is the most incompetent minister in the Trudeau government and that’s saying something. Cluele… https://t.co/DLdgeYsuwS,0,Twitter for iPhone,
donna lynn steinberg,979578218645667840,"Long Beach, CA",2023-01-22 11:22:18,@RepBrianMast Simple answer: A life’s a life until someone snuffs it out with a spray of bullets: You want to force… https://t.co/oBRC7cHzJd,0,Twitter for iPhone,
Gregory Amour,3303177776,"Los Angeles, CA",2023-01-22 11:16:59,FACT: PSYCHOS AND EXTREMISTS SHOULDN'T HAVE GUNS! WHOSE LOVED ONES ARE NEXT? YOURS? #reposteria #sharing #SharePost… https://t.co/uWuKmDVDMv,0,Twitter for Android,
Gregory Amour,3303177776,"Los Angeles, CA",2023-01-22 11:16:12,FACT: PSYCHOS AND EXTREMISTS SHOULDN'T HAVE GUNS! WHOSE LOVED ONES ARE NEXT? YOURS? #reposteria #sharing #SharePost… https://t.co/D2x7KVECRx,0,Twitter for Android,
Lupita Nihongo 🍻,4704286387,Los Angeles,2023-01-22 11:11:21,"So… you’re saying that the guy whose life mission is to make sure America has more guns than people is… bad? 

😳😳😳🫣… https://t.co/4yFb5Y0oKT",0,Twitter for iPhone,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-22 10:57:08,"#NowPlaying on Classic Rock California: ""Paradise City (Live In Las Vegas - January 25th, 1992)"" by Guns N' Roses f… https://t.co/ZbOWgDPA4D",0,SAM Broadcaster Cloud,
Sarah Saryan,44100529,"Los Angeles, CA",2023-01-22 10:51:38,@Steelslayr That’s the problem. Solving murder with murder.. guns clearly isn’t the answer.,0,Twitter for iPhone,
Rigz,74429135,"Monterey Park, CA",2023-01-22 10:34:46,Goes to show nowhere is safe from Gun Violence in the United States as long as people have easy access to GUNS. Gun… https://t.co/gZo4TLvIqD,0,Twitter Web App,
Doglion,1324071962788786178,"Los Angeles, CA",2023-01-22 10:33:40,How many more Monterey Parks does America need to have before we come together to ban machine guns for private citi… https://t.co/rFVqHc5DmB,0,Twitter for Android,
Courtney Hamilton 🏳️‍🌈,356371352,"Los Angeles, CA",2023-01-22 10:30:10,Horrified that a mass shooter entered a lunar new year celebration with a semiautomatic weapon that no civilian sho… https://t.co/PwHU9jLRQX,1,Twitter for iPhone,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 10:25:22,@robinsall This country was built on the establishment of guns. There’s like 2.5x more guns than people. In hindsig… https://t.co/V4PkBYXkY8,0,Twitter for iPhone,
MikeK of Cucamonga,1594990713933991937,Not Los Angeles,2023-01-22 10:19:20,"@EWeilburg @larryelder I wouldn't say he was criminally negligent.  Careless, maybe, but how many sets has he and o… https://t.co/D6ulNE8u79",0,Twitter Web App,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 10:02:50,@Viper_D_Spades I could say the same thing about the border. What’s the point of having US citizenship if people ar… https://t.co/afT30J2WAh,0,Twitter for iPhone,
Redux,1490775524750155778,Los Angeles CA,2023-01-22 10:00:09,@bosschonk @TheGenCatton None of them were America with a Constitution... And a separation of powers... You suck...… https://t.co/1oxvXnxnap,0,Twitter Web App,
PoliticalMama 🌻🥃,707710315723509760,"Los Angeles, CA",2023-01-22 09:59:39,I hate guns and people https://t.co/i51766GeI4,0,Twitter for iPhone,
Jordan Bloch,291542933,"Los Angeles, CA",2023-01-22 09:53:41,@pleas4nt Zevon himself was always projecting a bigger image of success than he had and admired others who did the… https://t.co/QKMV2dVC4b,0,Twitter Web App,
Dustin Brewer,203840671,"Burbank, CA",2023-01-22 09:50:31,My heart breaks for the people in Monterey Park who were just trying to have a joyful celebration of the Lunar New… https://t.co/pq4BFp3iRY,1,Twitter for iPhone,
naveenics,90276735,"Los Angeles, CA",2023-01-22 09:49:32,"@lookner If it turns out to be an AR-15 style rifle, you'll have #2A cats flood comments with ""well, actually AR-15… https://t.co/FQFduQbS9L",4,Twitter for Android,
Diana Giovinazzo,44555579,"Los Angeles, CA",2023-01-22 09:47:18,I am disgusted by yet another mass shooting. This one at the celebration of the lunar new year. In a town 10 minute… https://t.co/JznEOOl22i,0,Twitter Web App,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 09:32:34,@DreamOnStardust Your key word is “nearly”. All that banning and it still happens. I’m good. Matter fact I’m gonna… https://t.co/gF4skAv17O,0,Twitter for iPhone,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 09:25:28,@DreamOnStardust California has the strictest laws in country. If someone wanted to kill they’d find a way. Not har… https://t.co/hpa2AZRvyk,0,Twitter for iPhone,
Barbra Wyre✨,1928453803,"Los Angeles, CA",2023-01-22 09:24:04,@EndGovSteatosis @Denlesks And people can’t shoot people without guns. Your whataboutism don’t work when people are… https://t.co/nF2Hefdq9h,0,Twitter for iPhone,
garf_gar,1261732499245240320,,2023-01-22 09:19:24,"How many innocent people have to die before we ban guns. I'm scared because my some of my friends aren't replying,… https://t.co/7Iq2vQbvgM",1,Twitter for Android,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 09:18:05,@urnameurlastna1 I’m done conversing with you as you’re getting no where. Guns will be in america longer than you a… https://t.co/XTBrKd6cIP,0,Twitter for iPhone,
anthony,1030070039922102272,"Los Angeles, CA",2023-01-22 09:10:28,@urnameurlastna1 Lemme rephrase it for you. No police officer or deputy in this state would enforce an all-gun ban… https://t.co/7jBLwCeAye,0,Twitter for iPhone,
Derek,1587209456214908928,"Los Angeles, CA",2023-01-22 09:05:12,"@kristinofthesea @ChiefsOutWest @BernienChompz @allanwarsing @RMGNews Wrong.  You don’t actually know any Texans, d… https://t.co/08cFKmED38",0,Twitter for iPhone,
Damon  Wenker,24673900,Los Angeles,2023-01-22 08:58:37,There are no words. Take everyone's guns away. Tomorrow.  You fucking cowards.,0,Twitter for Android,
Derek,1587209456214908928,"Los Angeles, CA",2023-01-22 08:57:27,@kristinofthesea @ChiefsOutWest @BernienChompz @allanwarsing @RMGNews No it is EXTREMELY relevant.  You are just re… https://t.co/46RxNS9E2z,0,Twitter for iPhone,
Kick📟🔌📲💻🛸🗿🕹📽,2325896976,"Pyongyang, North Korea",2023-01-22 08:53:34,@BarbraWyre @RedWineBitcoin Asking for no guns is ridiculous when there's over 8 guns available for every citizen i… https://t.co/OUwCIZgwiJ,0,Twitter for Android,
Derek,1587209456214908928,"Los Angeles, CA",2023-01-22 08:53:07,@kristinofthesea @ChiefsOutWest @BernienChompz @allanwarsing @RMGNews Attacking me personally doesn’t make you righ… https://t.co/p0vudTTwBl,0,Twitter for iPhone,
